,User_id,Material_name,Module_id,Type,Status,Date
29335,3574, Handout 7,'38179',PDF,completed,3/08/21
29337,3574, Handout 7,'38179'.,PDF,viewed,3/08/21
29341,3423, Handout 7,'38179'.,PDF,viewed,3/08/21
29348,3547, Handout 7,'38179'.,PDF,viewed,3/08/21
29351,3402, Handout 7,'38179',PDF,completed,3/08/21
29352,3402, Handout 7,'38179'.,PDF,viewed,3/08/21
29354,3576, Handout 7,'38179'.,PDF,viewed,3/08/21
29367,3565, Lecture 6 ,'38177',Video,completed,3/08/21
29373,3386, Handout 7,'38179'.,PDF,viewed,3/08/21
29374,3512, Handout 7,'38179'.,PDF,viewed,3/08/21
29377,3617, Handout 7,'38179'.,PDF,viewed,3/08/21
29378,3565, Handout 7,'38179',PDF,completed,3/08/21
29388,3604, Handout 7,'38179'.,PDF,viewed,3/08/21
29390,3565, Handout 7,'38179'.,PDF,viewed,3/08/21
29391,3386, Handout 7,'38179'.,PDF,viewed,3/08/21
29395,3565, Handout 6,'38178',PDF,completed,3/08/21
29400,3565, Handout 6,'38178'.,PDF,viewed,3/08/21
29403,3628, Handout 7,'38179',PDF,completed,3/08/21
29404,3640, Handout 7,'38179'.,PDF,viewed,3/08/21
29405,3628, Handout 7,'38179'.,PDF,viewed,3/08/21
29408,3429, Handout 7,'38179'.,PDF,viewed,3/08/21
29409,3594, Handout 7,'38179'.,PDF,viewed,3/08/21
29416,3628, Lecture Materials ,'37336',Other,completed,3/08/21
29418,3628, Lecture Materials ,'37336',Other,completed,3/08/21
29422,3628, Handout 6,'38178',PDF,completed,3/08/21
29423,3480, Handout 7,'38179'.,PDF,viewed,3/08/21
29425,3451, Handout 7,'38179'.,PDF,viewed,3/08/21
29426,3628, Lecture 6 ,'38177',Video,completed,3/08/21
29431,3628, Handout 6,'38178'.,PDF,viewed,3/08/21
29433,3581, Handout 7,'38179'.,PDF,viewed,3/08/21
29444,3435, Handout 7,'38179'.,PDF,viewed,3/08/21
29449,3543, Handout 7,'38179'.,PDF,viewed,3/08/21
29453,3412, Handout 7,'38179',PDF,completed,3/08/21
29454,3560, Handout 7,'38179',PDF,completed,3/08/21
29456,3560, Handout 6,'38178',PDF,completed,3/08/21
29458,3412, Handout 7,'38179'.,PDF,viewed,3/08/21
29460,3568, Handout 7,'38179'.,PDF,viewed,3/08/21
29461,3447, Handout 7,'38179'.,PDF,viewed,3/08/21
29462,3447, Handout 7,'38179'.,PDF,viewed,3/08/21
29466,3573, Handout 7,'38179'.,PDF,viewed,3/08/21
29467,3513, Handout 7,'38179'.,PDF,viewed,3/08/21
29468,3441, Handout 7,'38179'.,PDF,viewed,3/08/21
29474,3389, Handout 7,'38179'.,PDF,viewed,3/08/21
29477,3411, Handout 7,'38179'.,PDF,viewed,3/08/21
29478,3411, Handout 7,'38179',PDF,completed,3/08/21
29482,3425, Handout 7,'38179'.,PDF,viewed,3/08/21
29483,3560, Handout 7,'38179'.,PDF,viewed,3/08/21
29485,3605, Handout 7,'38179',PDF,completed,3/08/21
29487,3425, Handout 7,'38179'.,PDF,viewed,3/08/21
29491,3450, Handout 7,'38179',PDF,completed,3/08/21
29492,3385, Handout 7,'38179'.,PDF,viewed,3/08/21
29493,3450, Handout 7,'38179'.,PDF,viewed,3/08/21
29495,3605, Handout 7,'38179'.,PDF,viewed,3/08/21
29497,3385, Lecture Materials ,'37336',Other,completed,3/08/21
29498,3385, Lecture Materials ,'37336',Other,completed,3/08/21
29499,3485, Handout 7,'38179'.,PDF,viewed,3/08/21
29501,3485, Handout 7,'38179'.,PDF,viewed,3/08/21
29502,3425, Handout 6,'38178'.,PDF,viewed,3/08/21
29504,3425, Handout 7,'38179'.,PDF,viewed,3/08/21
29508,3559, Handout 7,'38179'.,PDF,viewed,3/08/21
29509,3425, Handout 7,'38179'.,PDF,viewed,3/08/21
29510,3497, Handout 7,'38179'.,PDF,viewed,3/08/21
29513,3425, Handout 6,'38178',PDF,completed,3/08/21
29516,3492, Handout 7,'38179'.,PDF,viewed,3/08/21
29517,3629, Handout 7,'38179'.,PDF,viewed,3/08/21
29521,3489, Handout 7,'38179'.,PDF,viewed,3/08/21
29525,3631, Handout 7,'38179',PDF,completed,3/08/21
29526,3621, Handout 6,'38178',PDF,completed,3/08/21
29527,3621, Handout 7,'38179'.,PDF,viewed,3/08/21
29528,3621, Handout 6,'38178'.,PDF,viewed,3/08/21
29530,3693, Dataset 2,'37350'.,Other,viewed,3/08/21
29531,3545, Handout 7,'38179',PDF,completed,3/08/21
29532,3545, Handout 7,'38179'.,PDF,viewed,3/08/21
29533,3429, Handout 6,'38178'.,PDF,viewed,3/08/21
29535,3550, Lecture 6 ,'38177',Video,completed,3/08/21
29536,3550, Handout 7,'38179',PDF,completed,3/08/21
29537,3550, Handout 6,'38178',PDF,completed,3/08/21
29538,3638, Handout 7,'38179'.,PDF,viewed,3/08/21
29539,3550, Handout 6,'38178'.,PDF,viewed,3/08/21
29540,3550, Handout 7,'38179'.,PDF,viewed,3/08/21
29541,3472, Handout 3,'33245'.,PDF,viewed,3/08/21
29542,3472, Handout4 PythonProgramming2,'35326',PDF,completed,3/08/21
29543,3472, Handout4 PythonProgramming2,'35326',PDF,completed,3/08/21
29544,3472, Handout4 PythonProgramming2,'35326'.,PDF,viewed,3/08/21
29545,3472, Handout 5 - Flowcharts,'37315'.,PDF,viewed,3/08/21
29546,3472, Handout 6,'38178'.,PDF,viewed,3/08/21
29547,3472, Handout 7,'38179'.,PDF,viewed,3/08/21
29548,3557, Handout 7,'38179',PDF,completed,3/08/21
29549,3557, Handout 7,'38179'.,PDF,viewed,3/08/21
29550,3487, Handout 7,'38179'.,PDF,viewed,3/08/21
29551,3557, Dataset 2,'37350'.,Other,viewed,3/08/21
29552,3557, Dataset 1,'37349',Other,completed,3/08/21
29553,3557, Handout 6,'38178',PDF,completed,3/08/21
29554,3487, Handout 5 - Flowcharts,'37315'.,PDF,viewed,3/08/21
29555,3557, Handout 6,'38178'.,PDF,viewed,3/08/21
29556,3487, Handout 6,'38178'.,PDF,viewed,3/08/21
29557,3487, Handout 5 - Flowcharts,'37315'.,PDF,viewed,3/08/21
29558,3624, Handout 7,'38179'.,PDF,viewed,3/08/21
29559,3522, Handout 5 - Flowcharts,'37315'.,PDF,viewed,3/08/21
29560,3522, Handout 7,'38179'.,PDF,viewed,3/08/21
29561,3556, Dataset 2,'37350'.,Other,viewed,3/08/21
29562,3657, Handout 7,'38179'.,PDF,viewed,3/08/21
29563,3502, Handout 7,'38179'.,PDF,viewed,3/08/21
29564,3587, Handout 7,'38179'.,PDF,viewed,3/08/21
29565,3632, Handout 7,'38179'.,PDF,viewed,3/08/21
29566,3632, Handout 6,'38178'.,PDF,viewed,3/08/21
29567,3635, Handout 7,'38179'.,PDF,viewed,3/08/21
29568,3632, Handout 6,'38178',PDF,completed,3/08/21
29569,3632, Lab Materials ,'36696',Other,completed,3/08/21
29571,3467, Handout 7,'38179'.,PDF,viewed,3/08/21
29572,3630, Handout 7,'38179'.,PDF,viewed,3/08/21
29573,3456, Dataset 1,'37349'.,Other,viewed,3/08/21
29574,3535, Handout 6,'38178',PDF,completed,3/08/21
29575,3535, Handout 6,'38178'.,PDF,viewed,3/08/21
29576,3535, Handout 7,'38179',PDF,completed,3/08/21
29577,3535, Handout 7,'38179'.,PDF,viewed,3/08/21
29578,3638, Handout 7,'38179'.,PDF,viewed,3/08/21
29579,3631, Handout 7,'38179'.,PDF,viewed,3/08/21
29581,3436, Handout 6,'38178'.,PDF,viewed,3/08/21
29583,3903, Handout 7,'38179',PDF,completed,3/08/21
29584,3903, Handout 7,'38179'.,PDF,viewed,3/08/21
29585,3903, Handout 6,'38178',PDF,completed,3/08/21
29586,3903, Handout 6,'38178'.,PDF,viewed,3/08/21
29587,3903, Lecture 6 ,'38177',Video,completed,3/08/21
29588,3475, Handout 7,'38179'.,PDF,viewed,3/08/21
29589,3475, Handout 5 - Flowcharts,'37315'.,PDF,viewed,3/08/21
29592,3696, Dataset 1,'37349'.,Other,viewed,3/08/21
29593,3696, Dataset 1,'37349'.,Other,viewed,3/08/21
29595,3696, Handout 7,'38179'.,PDF,viewed,3/08/21
29596,3729, Dataset 1,'37349'.,Other,viewed,3/08/21
29597,3729, Dataset 1,'37349'.,Other,viewed,3/08/21
29598,3729, Dataset 1,'37349'.,Other,viewed,3/08/21
29599,3479, Handout 7,'38179',PDF,completed,3/08/21
29600,3479, Handout 7,'38179'.,PDF,viewed,3/08/21
29601,3479, Handout 6,'38178',PDF,completed,3/08/21
29602,3479, Lecture 6 ,'38177',Video,completed,3/08/21
29603,3479, Handout 6,'38178'.,PDF,viewed,3/08/21
29604,54, Handout 7,'38179'.,PDF,created,3/08/21
29605,54, Handout 6,'38178'.,PDF,created,3/08/21
29606,54, Lecture 6 ,'label',Video,updated,3/08/21
29607,54, Lecture 6 ,'38177'.,Video,created,3/08/21
29608,54, Handout 5 - Flowcharts,'37315'.,PDF,viewed,3/08/21
29614,3589, Handout 5 - Flowcharts,'37315'.,PDF,viewed,3/08/21
29615,3589, Handout 5 - Flowcharts,'37315',PDF,completed,3/08/21
29617,3667, Dataset 2,'37350'.,Other,viewed,3/08/21
29619,3418, Dataset 1,'37349',Other,completed,3/08/21
29620,3418, Handout 2,'33244'.,PDF,viewed,3/08/21
29621,3418, Handout 2,'33244',PDF,completed,3/08/21
29622,3418, Handout 1,'33243',PDF,completed,3/08/21
29623,3418, Lecture 1,'32094',Video,completed,3/08/21
29624,3418, Handout 5 - Flowcharts,'37315'.,PDF,viewed,3/08/21
29634,3638, Dataset 2,'37350',Other,completed,3/08/21
29635,3638, Dataset 1,'37349',Other,completed,3/08/21
29638,3638, Handout 5 - Flowcharts,'37315',PDF,completed,3/08/21
29639,3638, Handout 5 - Flowcharts,'37315'.,PDF,viewed,3/08/21
29640,3738, Dataset 2,'37350'.,Other,viewed,3/08/21
29641,3738, Dataset 1,'37349'.,Other,viewed,3/08/21
29642,3549, Lecture 4,'36184',Video,completed,3/08/21
29643,3730, Dataset 2,'37350'.,Other,viewed,3/08/21
29644,3730, Dataset 1,'37349',Other,completed,3/08/21
29650,3636, Handout 5 - Flowcharts,'37315',PDF,completed,2/08/21
29655,3563, Dataset 1,'37349',Other,completed,2/08/21
29657,3787, Lab Materials ,'37338',Other,completed,2/08/21
29658,3787, Dataset 2,'37350'.,Other,viewed,2/08/21
29659,3786, Dataset 1,'37349'.,Other,viewed,2/08/21
29660,3786, Dataset 1,'37349'.,Other,viewed,2/08/21
29661,3787, Dataset 1,'37349'.,Other,viewed,2/08/21
29662,3740, Dataset 1,'37349'.,Other,viewed,2/08/21
29663,3740, Dataset 1,'37349'.,Other,viewed,2/08/21
29664,3740, Dataset 1,'37349'.,Other,viewed,2/08/21
29665,3787, Dataset 2,'37350'.,Other,viewed,2/08/21
29666,3787, Dataset 1,'37349'.,Other,viewed,2/08/21
29667,3787, Dataset 2,'37350',Other,completed,2/08/21
29672,3786, Dataset 2,'37350'.,Other,viewed,2/08/21
29673,3786, Dataset 1,'37349'.,Other,viewed,2/08/21
29682,3684, Dataset 2,'37350'.,Other,viewed,2/08/21
29683,3920, Dataset 2,'37350'.,Other,viewed,2/08/21
29684,3920, Dataset 1,'37349'.,Other,viewed,2/08/21
29685,3920, Dataset 1,'37349'.,Other,viewed,2/08/21
29686,3556, Dataset 1,'37349'.,Other,viewed,2/08/21
29687,3545, Dataset 2,'37350',Other,completed,2/08/21
29688,3545, Dataset 1,'37349',Other,completed,2/08/21
29690,3826, Dataset 2,'37350'.,Other,viewed,2/08/21
29692,3680, Dataset 1,'37349'.,Other,viewed,2/08/21
29693,3680, Dataset 1,'37349'.,Other,viewed,2/08/21
29694,3680, Dataset 2,'37350'.,Other,viewed,2/08/21
29695,3680, Dataset 1,'37349'.,Other,viewed,2/08/21
29696,3665, Dataset 1,'37349'.,Other,viewed,2/08/21
29697,3665, Dataset 1,'37349'.,Other,viewed,2/08/21
29703,3764, Dataset 2,'37350'.,Other,viewed,2/08/21
29704,3764, Dataset 1,'37349'.,Other,viewed,2/08/21
29705,3764, Dataset 2,'37350'.,Other,viewed,2/08/21
29706,3764, Dataset 1,'37349'.,Other,viewed,2/08/21
29711,3655, Dataset 2,'37350'.,Other,viewed,2/08/21
29712,3655, Dataset 1,'37349'.,Other,viewed,2/08/21
29713,3655, Dataset 1,'37349'.,Other,viewed,2/08/21
29714,3655, Dataset 1,'37349'.,Other,viewed,2/08/21
29715,3655, Dataset 1,'37349'.,Other,viewed,2/08/21
29716,3655, Dataset 1,'37349'.,Other,viewed,2/08/21
29717,3655, Dataset 1,'37349'.,Other,viewed,2/08/21
29718,3655, Dataset 1,'37349'.,Other,viewed,2/08/21
29719,3655, Dataset 2,'37350'.,Other,viewed,2/08/21
29721,3899, Dataset 2,'37350'.,Other,viewed,2/08/21
29723,3760, Dataset 2,'37350'.,Other,viewed,2/08/21
29724,3886, Handout 5 - Flowcharts,'37315'.,PDF,viewed,2/08/21
29729,3802, Dataset 2,'37350'.,Other,viewed,2/08/21
29730,3802, Dataset 1,'37349'.,Other,viewed,2/08/21
29736,3924, Handout4 PythonProgramming2,'35326'.,PDF,viewed,2/08/21
29737,3924, Handout 2,'33244'.,PDF,viewed,2/08/21
29738,3924, Handout 1,'33243'.,PDF,viewed,2/08/21
29739,3924, Handout 1,'33243'.,PDF,viewed,2/08/21
29741,3760, Dataset 1,'37349'.,Other,viewed,2/08/21
29745,3906, Handout 5 - Flowcharts,'37315',PDF,completed,2/08/21
29746,3906, Handout 5 - Flowcharts,'37315'.,PDF,viewed,2/08/21
29747,3631, Lecture Materials ,'37336',Other,completed,2/08/21
29748,3631, Lab Materials ,'37338',Other,completed,2/08/21
29750,3694, Handout 5 - Flowcharts,'37315'.,PDF,viewed,2/08/21
29751,3703, Dataset 1,'37349'.,Other,viewed,2/08/21
29752,3703, Dataset 1,'37349'.,Other,viewed,2/08/21
29753,3703, Dataset 1,'37349'.,Other,viewed,2/08/21
29758,3650, Dataset 2,'37350'.,Other,viewed,2/08/21
29759,3650, Dataset 1,'37349'.,Other,viewed,2/08/21
29760,3650, Dataset 2,'37350',Other,completed,2/08/21
29761,3650, Dataset 1,'37349',Other,completed,2/08/21
29762,3650, Dataset 1,'37349'.,Other,viewed,2/08/21
29763,3418, Handout 5 - Flowcharts,'37315',PDF,completed,2/08/21
29764,3418, Lab Materials ,'36696',Other,completed,2/08/21
29767,3418, Handout4 PythonProgramming2,'35326',PDF,completed,2/08/21
29768,3418, Lecture 3,'35332',Video,completed,2/08/21
29769,3418, Lecture Materials ,'34050',Other,completed,2/08/21
29770,3418, Handout 3,'33245',PDF,completed,2/08/21
29771,3938, Lecture Materials ,'37336',Other,completed,2/08/21
29772,3938, Lab Materials ,'37338',Other,completed,2/08/21
29774,3910, Dataset 1,'37349'.,Other,viewed,1/08/21
29775,3910, Dataset 2,'37350'.,Other,viewed,1/08/21
29777,3910, Dataset 1,'37349'.,Other,viewed,1/08/21
29778,3910, Dataset 1,'37349'.,Other,viewed,1/08/21
29779,3910, Dataset 1,'37349'.,Other,viewed,1/08/21
29780,3910, Dataset 1,'37349'.,Other,viewed,1/08/21
29781,3910, Dataset 1,'37349'.,Other,viewed,1/08/21
29782,3910, Dataset 2,'37350',Other,completed,1/08/21
29783,3910, Dataset 2,'37350',Other,completed,1/08/21
29784,3910, Dataset 2,'37350'.,Other,viewed,1/08/21
29785,3910, Dataset 1,'37349'.,Other,viewed,1/08/21
